1		0		0.134505
1		1		-0.20254
1		2		0.102513
1		3		-0.0366126
1		4		0.0101102
1		5		-0.00183669
1		6		-1.77855e-05
1		7		0.000590755
1		8		-0.000739629
1		9		0.00053105
1		10		-0.000528368
1		11		0.000571323
1		12		-0.000713332
